learning_rate,epoch,embedding_dim,batch_size,training_loss,held_out_loss,model_out_size,out_hat_size
0.1,48,300,700,2.731831821528348,3.981935977935791,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.1,49,300,700,2.7447222796353428,4.008640289306641,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.1,50,300,700,2.741665005683899,4.027282238006592,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.1,0,300,700,NA,8.035788536071777,,
0.1,1,300,700,4.435468673706055,3.659024953842163,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,2,300,700,3.221904071894559,3.5368423461914062,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,3,300,700,2.964240410111167,3.553954601287842,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,4,300,700,2.8476114814931694,3.5743699073791504,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,5,300,700,2.777969642118974,3.585171699523926,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,6,300,700,2.7310769991441206,3.6259312629699707,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,7,300,700,2.7106528282165527,3.6807658672332764,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,8,300,700,2.718476718122309,3.7227964401245117,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,9,300,700,2.7175352573394775,3.7534122467041016,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,10,300,700,2.710274804722179,3.778812885284424,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,11,300,700,2.699410156770186,3.790416717529297,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,12,300,700,2.705965139649131,3.8431355953216553,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,13,300,700,2.6906303709203545,3.863809108734131,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,14,300,700,2.6850295717065986,3.8762261867523193,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,15,300,700,2.6760467182506216,3.8999063968658447,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,16,300,700,2.6718649539080532,3.9569976329803467,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,17,300,700,2.700160785154863,3.9874324798583984,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,18,300,700,2.7025405927137895,3.99297833442688,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,19,300,700,2.6864921288056807,4.020232200622559,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,20,300,700,2.695451400496743,4.051809310913086,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,21,300,700,2.6940275755795566,4.065673828125,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,22,300,700,2.6963722055608574,4.091696262359619,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,23,300,700,2.720126921480352,4.127109527587891,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,24,300,700,2.74819092317061,4.145928382873535,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,25,300,700,2.728474497795105,4.185680389404297,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,26,300,700,2.715885216539556,4.1909074783325195,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,27,300,700,2.7118058421395044,4.221111297607422,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,28,300,700,2.7171264778484,4.1913957595825195,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,29,300,700,2.6915959119796753,4.224889755249023,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,30,300,700,2.684925079345703,4.2251458168029785,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,31,300,700,2.679305575110696,4.252169609069824,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,32,300,700,2.6763542023572056,4.295230388641357,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,33,300,700,2.6958884434266523,4.289162635803223,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,34,300,700,2.671904693950306,4.293726921081543,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,35,300,700,2.668147087097168,4.31402587890625,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,36,300,700,2.6533172889189287,4.335036754608154,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,37,300,700,2.6528534347360786,4.351411819458008,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,38,300,700,2.6630676009438257,4.3641533851623535,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,39,300,700,2.664232145656239,4.3802690505981445,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,40,300,700,2.6548564542423594,4.408296585083008,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,41,300,700,2.728837024081837,4.453861236572266,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,42,300,700,2.731222987174988,4.493921756744385,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,43,300,700,2.724375518885526,4.480846405029297,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,44,300,700,2.6949832872910933,4.490970134735107,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,45,300,700,2.673125136982311,4.483198165893555,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,46,300,700,2.6657626737247813,4.491556644439697,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,47,300,700,2.6673896312713623,4.500732898712158,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,48,300,700,2.664797381921248,4.5139851570129395,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,49,300,700,2.660926645452326,4.50648832321167,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.1,50,300,700,2.6319499774412676,4.523826599121094,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.01,0,300,50,NA,8.06102180480957,,
0.01,1,300,50,3.4392684351241707,3.1694061756134033,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,2,300,50,2.8494472830590594,3.1171138286590576,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,3,300,50,2.6333738944203557,3.1157479286193848,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,4,300,50,2.4959353013182164,3.1550703048706055,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,5,300,50,2.4036799745017468,3.1767497062683105,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,6,300,50,2.3316804844400156,3.207615613937378,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,7,300,50,2.272014021873474,3.2526888847351074,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,8,300,50,2.2258218965402814,3.276293992996216,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,9,300,50,2.1882700605137293,3.3241682052612305,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,10,300,50,2.15592660114518,3.36181640625,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,11,300,50,2.1379676822037204,3.3972017765045166,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,12,300,50,2.1116443748856866,3.4216458797454834,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,13,300,50,2.0889601169222574,3.4570834636688232,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,14,300,50,2.0747633279366635,3.488579750061035,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,15,300,50,2.056549427501334,3.51589298248291,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,16,300,50,2.0495408267081783,3.537781238555908,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,17,300,50,2.0345853890064967,3.548011541366577,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,18,300,50,2.0265102003729063,3.5715126991271973,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,19,300,50,2.0104896073357317,3.6144371032714844,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,20,300,50,2.004878956737327,3.6495048999786377,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,21,300,50,1.9989534572614076,3.661414623260498,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,22,300,50,2.0014636388989198,3.725499153137207,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,23,300,50,1.9972233875938084,3.6979057788848877,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,24,300,50,1.990876363272651,3.7208287715911865,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,25,300,50,1.9853896333222405,3.753884792327881,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,26,300,50,1.9872383680630687,3.7746989727020264,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,27,300,50,1.9821390870422824,3.7781527042388916,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,28,300,50,1.9778623369625181,3.7987239360809326,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,29,300,50,1.972567995655098,3.82894229888916,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,30,300,50,1.9631019766912812,3.841697931289673,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,31,300,50,1.9581343234582091,3.8591628074645996,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,32,300,50,1.9541176880482447,3.8738112449645996,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,33,300,50,1.95559305809812,3.8988637924194336,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,34,300,50,1.9496705787237671,3.9133548736572266,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,35,300,50,1.953564315735297,3.9398927688598633,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,36,300,50,1.9604376929260816,3.9511594772338867,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,37,300,50,1.9521742947524208,3.966482639312744,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,38,300,50,1.9468001003648125,3.9817490577697754,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,39,300,50,1.9477621799328655,3.991135597229004,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,40,300,50,1.94705129307648,4.018136978149414,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,41,300,50,1.9423830788271084,4.0251145362854,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,42,300,50,1.9368834168615947,4.045426368713379,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,43,300,50,1.9373813409071703,4.0687408447265625,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,44,300,50,1.9450753807622851,4.085999011993408,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,45,300,50,1.9494949985906034,4.098620414733887,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,46,300,50,1.948407036803638,4.108239650726318,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,47,300,50,1.942273202947151,4.121022701263428,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,48,300,50,1.9388190404228542,4.130476951599121,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,49,300,50,1.9437993146902741,4.1479692459106445,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,50,300,50,1.9436145056051555,4.156651496887207,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.01,0,300,50,NA,8.048603057861328,,
0.01,1,300,50,3.3567457972561634,3.108879804611206,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,2,300,50,2.757658334081388,3.0876498222351074,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,3,300,50,2.518345750693892,3.1118104457855225,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,4,300,50,2.3715374972110608,3.163961410522461,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,5,300,50,2.2617206541590864,3.21024751663208,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,6,300,50,2.1782398128190565,3.2788968086242676,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,7,300,50,2.118662183101361,3.322767972946167,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,8,300,50,2.067662074015691,3.3741447925567627,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,9,300,50,2.021529295771417,3.4262006282806396,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,10,300,50,1.9862821660312922,3.4757375717163086,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,11,300,50,1.956303271561562,3.5036590099334717,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,12,300,50,1.9384694183151858,3.552719831466675,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,13,300,50,1.91156126583699,3.584014415740967,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,14,300,50,1.8885513157350164,3.6268503665924072,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,15,300,50,1.8694877473008273,3.660243034362793,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,16,300,50,1.873550132764223,3.7027759552001953,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,17,300,50,1.874057800474773,3.7411041259765625,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,18,300,50,1.8576119109539682,3.762221097946167,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,19,300,50,1.843417131382486,3.796032667160034,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,20,300,50,1.8460824066978634,3.832798719406128,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,21,300,50,1.8291718186343393,3.8664002418518066,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,22,300,50,1.8276170567923964,3.9003958702087402,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,23,300,50,1.8205675309318363,3.9205620288848877,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,24,300,50,1.8178897649548125,3.951589345932007,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,25,300,50,1.8023049053938494,3.98651385307312,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,26,300,50,1.80532436466536,4.009918212890625,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,27,300,50,1.8017246559710807,4.025592803955078,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,28,300,50,1.7923251079476399,4.062658786773682,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,29,300,50,1.7925573156828865,4.088130474090576,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,30,300,50,1.7820636903163183,4.115414619445801,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,31,300,50,1.7800384229640898,4.134069442749023,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,32,300,50,1.7840604227920838,4.156701564788818,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,33,300,50,1.7766139778405128,4.177446365356445,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,34,300,50,1.7793810766277505,4.202037334442139,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,35,300,50,1.7782524616821953,4.230902671813965,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,36,300,50,1.7704751156644278,4.260832786560059,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,37,300,50,1.775141255512684,4.2769975662231445,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,38,300,50,1.764359752868729,4.306036472320557,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,39,300,50,1.7675595785861828,4.32921028137207,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,40,300,50,1.7676769881742853,4.355701446533203,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,41,300,50,1.768497166027592,4.36110782623291,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,42,300,50,1.7622343955630044,4.387813091278076,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,43,300,50,1.7619547843933105,4.400964736938477,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,44,300,50,1.7571029770733122,4.419009208679199,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,45,300,50,1.7512417876202127,4.4362874031066895,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,46,300,50,1.750317568763044,4.463348388671875,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,47,300,50,1.7551059726887324,4.4807329177856445,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,48,300,50,1.7611302651689205,4.503258228302002,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,49,300,50,1.7646506354960312,4.494438171386719,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,50,300,50,1.7616000749594392,4.505679130554199,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.01,0,300,300,NA,8.062527656555176,,
0.01,1,300,300,3.9662451267242433,3.3226475715637207,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,2,300,300,3.0216111660003664,3.130079984664917,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,3,300,300,2.7736937379837037,3.0615787506103516,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,4,300,300,2.6064490604400636,3.036428928375244,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,5,300,300,2.477154130935669,3.03184175491333,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,6,300,300,2.3769565773010255,3.040156364440918,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,7,300,300,2.29191255569458,3.0477497577667236,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,8,300,300,2.220585112571716,3.065396308898926,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,9,300,300,2.155296006202698,3.087728977203369,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,10,300,300,2.10230947971344,3.107551097869873,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,11,300,300,2.0551430773735047,3.1260130405426025,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,12,300,300,2.0088279914855955,3.146332263946533,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,13,300,300,1.9698527693748473,3.171208143234253,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,14,300,300,1.9334000611305238,3.1870334148406982,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,15,300,300,1.9023564291000366,3.2194406986236572,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,16,300,300,1.87024151802063,3.2355892658233643,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,17,300,300,1.8462855839729309,3.2661056518554688,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,18,300,300,1.818734836578369,3.2822113037109375,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,19,300,300,1.795466854572296,3.301032066345215,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,20,300,300,1.773278374671936,3.3344156742095947,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,21,300,300,1.7515882968902587,3.34952449798584,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,22,300,300,1.735241084098816,3.3720996379852295,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,23,300,300,1.7191171360015869,3.391629695892334,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,24,300,300,1.7013800144195557,3.4157724380493164,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,25,300,300,1.6886294174194336,3.4305219650268555,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,26,300,300,1.6728313374519348,3.457951545715332,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,27,300,300,1.661037609577179,3.47863507270813,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,28,300,300,1.6471559453010558,3.4921798706054688,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,29,300,300,1.6383278059959412,3.5206384658813477,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,30,300,300,1.6257211351394654,3.5379691123962402,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,31,300,300,1.6128744673728943,3.555051803588867,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,32,300,300,1.607150332927704,3.571751356124878,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,33,300,300,1.5972818517684937,3.597642660140991,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,34,300,300,1.587883744239807,3.6066739559173584,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,35,300,300,1.5787571549415589,3.6239547729492188,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,36,300,300,1.5688742089271546,3.64540433883667,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,37,300,300,1.5612924814224243,3.6674771308898926,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,38,300,300,1.554791634082794,3.6833674907684326,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,39,300,300,1.5485892343521117,3.701533079147339,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,40,300,300,1.5410551571846007,3.7197964191436768,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,41,300,300,1.5326743149757385,3.7331864833831787,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,42,300,300,1.5280053853988647,3.748296022415161,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,43,300,300,1.5222200679779052,3.76710844039917,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,44,300,300,1.5189616966247559,3.778632164001465,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,45,300,300,1.5137960124015808,3.8013033866882324,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,46,300,300,1.5071468782424926,3.8135130405426025,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,47,300,300,1.5074372315406799,3.826092004776001,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,48,300,300,1.5060686540603638,3.843611478805542,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,49,300,300,1.499485592842102,3.867717742919922,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,50,300,300,1.4927756953239442,3.8706142902374268,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.01,0,300,300,NA,8.039990425109863,,
0.01,1,300,300,3.741115064620972,3.1915647983551025,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.01,2,300,300,2.86565598487854,3.0495638847351074,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.01,3,300,300,2.589862861633301,3.0073280334472656,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.01,4,300,300,2.395022120475769,3.0036704540252686,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.01,5,300,300,2.244070405960083,3.034724712371826,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.01,6,300,300,2.1230162000656128,3.0507161617279053,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.01,7,300,300,2.016781017780304,3.0844600200653076,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.01,8,300,300,1.9343065762519835,3.117668628692627,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.01,9,300,300,1.864448504447937,3.1615540981292725,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.01,10,300,300,1.8051635861396789,3.193575143814087,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.01,11,300,300,1.7520251417160033,3.2382354736328125,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.01,12,300,300,1.709388518333435,3.263765335083008,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.01,13,300,300,1.6657513689994812,3.295289993286133,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.01,14,300,300,1.6333763194084168,3.326122522354126,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.01,15,300,300,1.6027749156951905,3.3538103103637695,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.01,16,300,300,1.5766914796829223,3.391582727432251,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.01,17,300,300,1.5541485142707825,3.420605421066284,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.01,18,300,300,1.5345376563072204,3.4498579502105713,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.01,19,300,300,1.5182434797286988,3.486524820327759,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.01,20,300,300,1.501091022491455,3.5103044509887695,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.01,21,300,300,1.4904373574256897,3.5372660160064697,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.01,22,300,300,1.4781017327308654,3.5642638206481934,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.01,23,300,300,1.4700456380844116,3.5851857662200928,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.01,24,300,300,1.4600572085380554,3.6093497276306152,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.01,25,300,300,1.4524348735809327,3.6168532371520996,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.01,26,300,300,1.4443243527412415,3.6444904804229736,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.01,27,300,300,1.4404685068130494,3.6734426021575928,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
